,URL,whois,creation,expiration,duration
1131,http://www.blackbox.com/,"('BLACKBOX.COM', datetime.datetime(1994, 8, 24, 4, 0), datetime.datetime(2029, 5, 14, 17, 51, 24))",1994-08-24 04:00:00,2029-05-14 17:51:24,12682 days 13:51:24
1132,http://www.guitarsam.com/,"('GUITARSAM.COM', datetime.datetime(1998, 1, 13, 5, 0), datetime.datetime(2023, 1, 12, 5, 0))",1998-01-13 05:00:00,2023-01-12 05:00:00,9130 days 00:00:00
1133,http://rpo.library.utoronto.ca/poems/patience,"('utoronto.ca', datetime.datetime(2000, 9, 28, 14, 1, 7), datetime.datetime(2022, 3, 2, 5, 0))",2000-09-28 14:01:07,2022-03-02 05:00:00,7824 days 14:58:53
1134,http://www.mxlogic.com/,"(['MXLOGIC.COM', 'mxlogic.com'], [datetime.datetime(2002, 3, 19, 0, 28, 29), datetime.datetime(2002, 3, 18, 19, 28, 29)], datetime.datetime(2022, 3, 18, 23, 28, 29))",2002-03-19 00:28:29,2022-03-18 23:28:29,7304 days 23:00:00
1135,http://www.spatial-data.com/,"('SPATIAL-DATA.COM', datetime.datetime(1998, 12, 4, 5, 0), datetime.datetime(2021, 12, 3, 5, 0))",1998-12-04 05:00:00,2021-12-03 05:00:00,8400 days 00:00:00
1136,http://www.topnewslinks.com/,"(['TOPNEWSLINKS.COM', 'TopNewsLinks.com'], datetime.datetime(2015, 2, 17, 19, 1, 18), [datetime.datetime(2022, 2, 17, 19, 1, 18), datetime.datetime(2022, 2, 17, 0, 0)])",2015-02-17 19:01:18,2022-02-17 19:01:18,2557 days 00:00:00
1137,http://www.filipinapenpal.com/,"('FILIPINAPENPAL.COM', datetime.datetime(1999, 2, 16, 5, 0), datetime.datetime(2022, 2, 16, 5, 0))",1999-02-16 05:00:00,2022-02-16 05:00:00,8401 days 00:00:00
1138,http://www.deepbluefunkfilms.com/,"('DEEPBLUEFUNKFILMS.COM', datetime.datetime(2000, 11, 28, 5, 32, 43), datetime.datetime(2022, 11, 28, 5, 32, 43))",2000-11-28 05:32:43,2022-11-28 05:32:43,8035 days 00:00:00
1139,http://www.valicomcorp.com/,"('VALICOMCORP.COM', datetime.datetime(2009, 2, 10, 20, 52, 18), datetime.datetime(2024, 2, 10, 20, 52, 18))",2009-02-10 20:52:18,2024-02-10 20:52:18,5478 days 00:00:00
1140,http://redcrossla.org/,"(['REDCROSSLA.ORG', 'redcrossla.org'], [datetime.datetime(2004, 10, 7, 21, 3, 52), datetime.datetime(2004, 10, 7, 14, 3, 52)], [datetime.datetime(2022, 10, 7, 21, 3, 52), datetime.datetime(2022, 10, 7, 0, 0)])",2004-10-07 21:03:52,2022-10-07 21:03:52,6574 days 00:00:00
1141,http://www.mudsonline.net/,"('MUDSONLINE.NET', datetime.datetime(2003, 9, 2, 6, 56, 51), datetime.datetime(2021, 9, 2, 6, 56, 51))",2003-09-02 06:56:51,2021-09-02 06:56:51,6575 days 00:00:00
1142,http://www.greenbriar.net/,"(['GREENBRIAR.NET', 'greenbriar.net'], [datetime.datetime(1997, 11, 4, 5, 0), '1997-11-04T05:00:00+0000Z'], [datetime.datetime(2025, 11, 3, 4, 0), '2025-11-03T04:00:00+0000Z'])",1997-11-04 05:00:00,2025-11-03 04:00:00,10225 days 23:00:00
1143,http://www.tsunghsing.com.tw/,"('tsunghsing.com.tw', datetime.datetime(1997, 7, 22, 10, 1, 17), datetime.datetime(2022, 5, 31, 0, 0))",1997-07-22 10:01:17,2022-05-31 00:00:00,9078 days 13:58:43
1144,http://www.confidentialsecurity.com/,"('CONFIDENTIALSECURITY.COM', datetime.datetime(1998, 10, 27, 5, 0), datetime.datetime(2025, 10, 26, 4, 0))",1998-10-27 05:00:00,2025-10-26 04:00:00,9860 days 23:00:00
1145,http://www.encvdc.org/,"('ENCVDC.ORG', datetime.datetime(2003, 6, 3, 18, 2, 27), datetime.datetime(2023, 6, 3, 18, 2, 27))",2003-06-03 18:02:27,2023-06-03 18:02:27,7305 days 00:00:00
1146,http://www.mesart.com/,"('MESART.COM', datetime.datetime(2001, 9, 1, 1, 20, 10), datetime.datetime(2021, 9, 1, 1, 20, 10))",2001-09-01 01:20:10,2021-09-01 01:20:10,7305 days 00:00:00
1147,http://www.fusebox.org/index.cfm?&fuseaction=phpframework.default,"('FUSEBOX.ORG', datetime.datetime(1998, 4, 8, 4, 0), datetime.datetime(2022, 4, 7, 4, 0))",1998-04-08 04:00:00,2022-04-07 04:00:00,8765 days 00:00:00
1148,http://www.beaumontsociety.org.uk/,"('beaumontsociety.org.uk', datetime.datetime(1998, 11, 3, 0, 0), datetime.datetime(2022, 11, 3, 0, 0))",1998-11-03 00:00:00,2022-11-03 00:00:00,8766 days 00:00:00
1149,http://www.heliforkliftcanada.com/,"(['HELIFORKLIFTCANADA.COM', 'heliforkliftcanada.com'], [datetime.datetime(2020, 10, 7, 6, 53, 50), datetime.datetime(2020, 10, 7, 6, 53, 51)], [datetime.datetime(2021, 10, 7, 6, 53, 50), datetime.datetime(2021, 10, 7, 6, 53, 51)])",2020-10-07 06:53:50,2021-10-07 06:53:50,365 days 00:00:00
1150,http://www.cameronsmith.com/,"('CAMERONSMITH.COM', [datetime.datetime(1998, 8, 11, 4, 0), datetime.datetime(1998, 8, 10, 23, 0)], [datetime.datetime(2022, 8, 10, 4, 0), datetime.datetime(2022, 8, 9, 23, 0)])",1998-08-11 04:00:00,2022-08-10 04:00:00,8765 days 00:00:00
1151,http://www.cybergrass.com/newsrss10.php,"('CYBERGRASS.COM', datetime.datetime(2000, 2, 14, 5, 40, 14), datetime.datetime(2022, 2, 14, 5, 40, 14))",2000-02-14 05:40:14,2022-02-14 05:40:14,8036 days 00:00:00
1152,http://www.fromdreamstoreality.ca/,"('fromdreamstoreality.ca', datetime.datetime(2003, 7, 30, 5, 18, 25), datetime.datetime(2021, 7, 30, 4, 0))",2003-07-30 05:18:25,2021-07-30 04:00:00,6574 days 22:41:35
1153,http://www.duerden.co.uk/,"('duerden.co.uk', datetime.datetime(1998, 11, 27, 0, 0), datetime.datetime(2022, 11, 27, 0, 0))",1998-11-27 00:00:00,2022-11-27 00:00:00,8766 days 00:00:00
1154,http://www.orton.fi/,"('orton.fi', datetime.datetime(2009, 8, 26, 0, 0), datetime.datetime(2021, 10, 28, 0, 0))",2009-08-26 00:00:00,2021-10-28 00:00:00,4446 days 00:00:00
1155,http://www.fortranlib.com/ezann.html,"('FORTRANLIB.COM', datetime.datetime(1998, 5, 10, 4, 0), datetime.datetime(2022, 5, 9, 4, 0))",1998-05-10 04:00:00,2022-05-09 04:00:00,8765 days 00:00:00
1156,http://www.online-literature.com/dickinson/,"('ONLINE-LITERATURE.COM', datetime.datetime(2000, 11, 2, 17, 24, 24), datetime.datetime(2021, 11, 2, 16, 24, 24))",2000-11-02 17:24:24,2021-11-02 16:24:24,7669 days 23:00:00
1157,http://smapdi.comicgenesis.com/,"('COMICGENESIS.COM', datetime.datetime(2005, 6, 2, 23, 39, 44), datetime.datetime(2022, 6, 2, 23, 39, 44))",2005-06-02 23:39:44,2022-06-02 23:39:44,6209 days 00:00:00
1158,http://www.netqos.com/,"(['NETQOS.COM', 'netqos.com'], [datetime.datetime(1998, 10, 27, 5, 0), datetime.datetime(1998, 10, 27, 0, 0)], datetime.datetime(2021, 10, 26, 4, 0))",1998-10-27 05:00:00,2021-10-26 04:00:00,8399 days 23:00:00
1159,http://jvi.sagepub.com/,"('SAGEPUB.COM', datetime.datetime(1989, 5, 16, 4, 0), datetime.datetime(2022, 5, 17, 4, 0))",1989-05-16 04:00:00,2022-05-17 04:00:00,12054 days 00:00:00
1160,http://us.imdb.com/title/tt0109830/,"(['IMDB.COM', 'imdb.com'], [datetime.datetime(1996, 1, 5, 5, 0), datetime.datetime(1996, 1, 4, 21, 0)], [datetime.datetime(2024, 1, 4, 5, 0), datetime.datetime(2024, 1, 3, 0, 0)])",1996-01-05 05:00:00,2024-01-04 05:00:00,10226 days 00:00:00
1161,http://www.adultfriendfinder4all.com/bgslesbianlovers/,"('ADULTFRIENDFINDER4ALL.COM', datetime.datetime(2001, 3, 1, 6, 58, 59), datetime.datetime(2022, 3, 1, 6, 58, 58))",2001-03-01 06:58:59,2022-03-01 06:58:58,7669 days 23:59:59
1162,http://www.gutenberg.org/etext/143,"('GUTENBERG.ORG', datetime.datetime(1996, 12, 1, 5, 0), datetime.datetime(2030, 11, 30, 5, 0))",1996-12-01 05:00:00,2030-11-30 05:00:00,12417 days 00:00:00
1163,http://www.bengalclassifieds.com/news/,"('BENGALCLASSIFIEDS.COM', datetime.datetime(2005, 8, 26, 17, 18, 53), datetime.datetime(2021, 8, 26, 17, 18, 53))",2005-08-26 17:18:53,2021-08-26 17:18:53,5844 days 00:00:00
1164,http://www.telelogic.com/products/tau/,"('TELELOGIC.COM', datetime.datetime(2016, 5, 9, 18, 6, 13), datetime.datetime(2022, 5, 9, 18, 6, 13))",2016-05-09 18:06:13,2022-05-09 18:06:13,2191 days 00:00:00
1165,http://www.infoplease.com/ce6/people/A0848888.html,"(['INFOPLEASE.COM', 'infoplease.com'], [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 0, 0)], datetime.datetime(2021, 11, 19, 18, 50, 18))",1997-09-15 04:00:00,2021-11-19 18:50:18,8831 days 14:50:18
1166,http://www.turb-tech-int.com/,"('TURB-TECH-INT.COM', datetime.datetime(1998, 7, 29, 4, 0), datetime.datetime(2023, 7, 28, 4, 0))",1998-07-29 04:00:00,2023-07-28 04:00:00,9130 days 00:00:00
1167,http://www.wademolay.org/,"('WADEMOLAY.ORG', datetime.datetime(1996, 7, 31, 4, 0), datetime.datetime(2022, 7, 30, 4, 0))",1996-07-31 04:00:00,2022-07-30 04:00:00,9495 days 00:00:00
1168,http://www.cipsa.com.ar/,"('cipsa.com.ar', [datetime.datetime(2013, 10, 16, 0, 0), datetime.datetime(2016, 6, 30, 22, 3, 30, 862687)], datetime.datetime(2021, 9, 5, 0, 0))",2013-10-16 00:00:00,2021-09-05 00:00:00,2881 days 00:00:00
1169,http://glorope.com/,"('GLOROPE.COM', datetime.datetime(2006, 3, 5, 22, 55, 53), datetime.datetime(2022, 3, 5, 22, 55, 53))",2006-03-05 22:55:53,2022-03-05 22:55:53,5844 days 00:00:00
1170,http://www.newadvent.org/cathen/02001b.htm,"(['NEWADVENT.ORG', 'newadvent.org'], datetime.datetime(1998, 10, 10, 4, 0), datetime.datetime(2030, 10, 9, 4, 0))",1998-10-10 04:00:00,2030-10-09 04:00:00,11687 days 00:00:00
1171,http://www.themomi.org/,"('THEMOMI.ORG', datetime.datetime(2000, 5, 5, 21, 14, 59), datetime.datetime(2022, 5, 5, 21, 14, 59))",2000-05-05 21:14:59,2022-05-05 21:14:59,8035 days 00:00:00
1172,http://www.merlininkazani.com/review_screen.asp?GID=3309,"(['MERLININKAZANI.COM', 'merlininkazani.com'], datetime.datetime(2000, 1, 16, 13, 18, 7), datetime.datetime(2024, 1, 16, 13, 18, 7))",2000-01-16 13:18:07,2024-01-16 13:18:07,8766 days 00:00:00
1173,http://www.spices-store.com/,"('SPICES-STORE.COM', datetime.datetime(1997, 12, 15, 5, 0), datetime.datetime(2021, 12, 14, 5, 0))",1997-12-15 05:00:00,2021-12-14 05:00:00,8765 days 00:00:00
1174,http://pc.gamespy.com/pc/night-watch/,"(['GAMESPY.COM', 'gamespy.com'], [datetime.datetime(1997, 4, 30, 4, 0), datetime.datetime(1997, 4, 30, 0, 0)], datetime.datetime(2022, 5, 1, 4, 0))",1997-04-30 04:00:00,2022-05-01 04:00:00,9132 days 00:00:00
1175,http://www.wildernessenterprises.com/,"('WILDERNESSENTERPRISES.COM', [datetime.datetime(2001, 3, 31, 23, 38, 9), datetime.datetime(2001, 3, 31, 18, 38, 9)], [datetime.datetime(2022, 3, 31, 22, 38, 9), datetime.datetime(2022, 3, 31, 17, 38, 9)])",2001-03-31 23:38:09,2022-03-31 22:38:09,7669 days 23:00:00
1176,http://www.saintjohnleesburg.org/,"('SAINTJOHNLEESBURG.ORG', datetime.datetime(2008, 12, 4, 15, 19, 53), datetime.datetime(2021, 12, 4, 15, 19, 53))",2008-12-04 15:19:53,2021-12-04 15:19:53,4748 days 00:00:00
1177,http://www.engineering.uoit.ca/,"('uoit.ca', datetime.datetime(2001, 10, 19, 14, 18, 13), datetime.datetime(2023, 10, 19, 4, 0))",2001-10-19 14:18:13,2023-10-19 04:00:00,8034 days 13:41:47
1178,http://www.elsevier.com/wps/find/journaldescription.cws_home/865/description#description,"('ELSEVIER.COM', datetime.datetime(1993, 7, 2, 4, 0), datetime.datetime(2021, 7, 1, 4, 0))",1993-07-02 04:00:00,2021-07-01 04:00:00,10226 days 00:00:00
1179,http://www.groupfour.com/,"(['GROUPFOUR.COM', 'groupfour.com'], datetime.datetime(1995, 8, 29, 4, 0), datetime.datetime(2021, 8, 28, 4, 0))",1995-08-29 04:00:00,2021-08-28 04:00:00,9496 days 00:00:00
1180,http://docs.google.com/View?docid=dd33gg45_3f8j96p,"(['GOOGLE.COM', 'google.com'], [datetime.datetime(1997, 9, 15, 4, 0), datetime.datetime(1997, 9, 15, 0, 0)], [datetime.datetime(2028, 9, 14, 4, 0), datetime.datetime(2028, 9, 13, 0, 0)])",1997-09-15 04:00:00,2028-09-14 04:00:00,11322 days 00:00:00
1181,http://www.ottersong.com/,"('OTTERSONG.COM', datetime.datetime(2000, 4, 11, 1, 6, 59), datetime.datetime(2022, 4, 11, 1, 6, 59))",2000-04-11 01:06:59,2022-04-11 01:06:59,8035 days 00:00:00
1182,http://www.jobmonkey.com/casino/index.html,"(['JOBMONKEY.COM', 'jobmonkey.com'], datetime.datetime(1998, 12, 18, 5, 0), datetime.datetime(2024, 12, 18, 5, 0))",1998-12-18 05:00:00,2024-12-18 05:00:00,9497 days 00:00:00
1183,http://www.autoweek.com/article.cms?articleId=2156,"('AUTOWEEK.COM', datetime.datetime(1995, 4, 18, 4, 0), datetime.datetime(2024, 4, 19, 4, 0))",1995-04-18 04:00:00,2024-04-19 04:00:00,10594 days 00:00:00
1184,http://www.edgeofexistence.org/mammals/species_info.php?id=23,"('EDGEOFEXISTENCE.ORG', datetime.datetime(2005, 3, 19, 0, 22, 21), datetime.datetime(2022, 3, 19, 0, 22, 21))",2005-03-19 00:22:21,2022-03-19 00:22:21,6209 days 00:00:00
1185,http://www.plateplus.com/index.html,"(['PLATEPLUS.COM', 'plateplus.com'], [datetime.datetime(2000, 5, 4, 0, 24, 38), datetime.datetime(2000, 5, 3, 19, 24, 38)], [datetime.datetime(2026, 5, 4, 0, 24, 38), datetime.datetime(2026, 5, 3, 19, 24, 38)])",2000-05-04 00:24:38,2026-05-04 00:24:38,9496 days 00:00:00
1186,http://www.alittleindulgence.us/,"('alittleindulgence.us', datetime.datetime(2016, 6, 29, 18, 3, 20), datetime.datetime(2022, 6, 28, 23, 59, 59))",2016-06-29 18:03:20,2022-06-28 23:59:59,2190 days 05:56:39
1187,http://igm.univ-mlv.fr/~jyt/index_en.html,"('univ-mlv.fr', datetime.datetime(1994, 12, 31, 23, 0), datetime.datetime(2021, 12, 31, 23, 0))",1994-12-31 23:00:00,2021-12-31 23:00:00,9862 days 00:00:00
1188,http://www.nelug.org/members/kingsley/,"('NELUG.ORG', datetime.datetime(1999, 8, 6, 9, 28, 8), datetime.datetime(2021, 8, 6, 9, 28))",1999-08-06 09:28:08,2021-08-06 09:28:00,8035 days 23:59:52
1189,http://www.sevene.fr/,"('sevene.fr', datetime.datetime(2004, 2, 25, 23, 0), datetime.datetime(2022, 3, 8, 21, 2, 2))",2004-02-25 23:00:00,2022-03-08 21:02:02,6585 days 22:02:02
1190,http://oregonforfun.com/,"('OREGONFORFUN.COM', datetime.datetime(2003, 6, 13, 23, 26, 31), datetime.datetime(2022, 6, 13, 23, 26, 31))",2003-06-13 23:26:31,2022-06-13 23:26:31,6940 days 00:00:00
1191,http://www.womenshealthservice.com/,"(['WOMENSHEALTHSERVICE.COM', 'womenshealthservice.com'], datetime.datetime(1999, 6, 15, 15, 17, 14), datetime.datetime(2022, 6, 15, 15, 17, 53))",1999-06-15 15:17:14,2022-06-15 15:17:53,8401 days 00:00:39
1192,http://www.dplfcu.org/,"(['DPLFCU.ORG', 'dplfcu.org'], datetime.datetime(2018, 12, 17, 14, 30, 12), [datetime.datetime(2021, 12, 17, 14, 30, 12), datetime.datetime(2021, 12, 17, 0, 0)])",2018-12-17 14:30:12,2021-12-17 14:30:12,1096 days 00:00:00
1193,http://www.pinesparty.com/,"('PINESPARTY.COM', datetime.datetime(2003, 4, 22, 22, 24, 5), datetime.datetime(2024, 4, 22, 22, 24, 5))",2003-04-22 22:24:05,2024-04-22 22:24:05,7671 days 00:00:00
1194,http://www.k9grooming.com/,"('K9GROOMING.COM', datetime.datetime(1998, 3, 13, 5, 0), datetime.datetime(2022, 3, 12, 5, 0))",1998-03-13 05:00:00,2022-03-12 05:00:00,8765 days 00:00:00
1195,http://www.easymediabroadcast.com/,"('EASYMEDIABROADCAST.COM', datetime.datetime(2001, 7, 12, 8, 10, 44), datetime.datetime(2021, 7, 12, 8, 10, 44))",2001-07-12 08:10:44,2021-07-12 08:10:44,7305 days 00:00:00
1196,http://www.murs-radio.com/,"('MURS-RADIO.COM', datetime.datetime(2009, 7, 26, 11, 37, 2), datetime.datetime(2021, 7, 26, 11, 37, 2))",2009-07-26 11:37:02,2021-07-26 11:37:02,4383 days 00:00:00
1197,http://www.transamerica.com/,"(['TRANSAMERICA.COM', 'transamerica.com'], [datetime.datetime(1994, 12, 5, 5, 0), datetime.datetime(1994, 12, 5, 0, 0)], datetime.datetime(2021, 12, 4, 5, 0))",1994-12-05 05:00:00,2021-12-04 05:00:00,9861 days 00:00:00
1198,http://www.freeinfosociety.com/site.php?postnum=49,"(['FREEINFOSOCIETY.COM', 'freeinfosociety.com'], datetime.datetime(2003, 9, 19, 3, 29, 32), datetime.datetime(2022, 9, 19, 3, 29, 32))",2003-09-19 03:29:32,2022-09-19 03:29:32,6940 days 00:00:00
1199,http://www.window-wonder.com/,"('WINDOW-WONDER.COM', datetime.datetime(1999, 8, 19, 13, 47, 50), datetime.datetime(2022, 8, 19, 13, 47, 49))",1999-08-19 13:47:50,2022-08-19 13:47:49,8400 days 23:59:59
1200,http://www.angelfire.com/co2/JayLancie/,"(['ANGELFIRE.COM', 'angelfire.com'], [datetime.datetime(1998, 10, 15, 4, 0), datetime.datetime(1998, 10, 15, 0, 0)], [datetime.datetime(2021, 10, 14, 4, 0), datetime.datetime(2021, 10, 14, 0, 0)])",1998-10-15 04:00:00,2021-10-14 04:00:00,8400 days 00:00:00
1201,https://www.natl-cursillo.org/orderl.html,"('NATL-CURSILLO.ORG', datetime.datetime(1997, 10, 13, 4, 0), datetime.datetime(2022, 10, 12, 4, 0))",1997-10-13 04:00:00,2022-10-12 04:00:00,9130 days 00:00:00
1202,http://www.cocosintimates.com/,"('COCOSINTIMATES.COM', datetime.datetime(2004, 5, 5, 14, 29, 6), datetime.datetime(2022, 5, 5, 14, 29, 6))",2004-05-05 14:29:06,2022-05-05 14:29:06,6574 days 00:00:00
1203,http://www.derivedfromnature.com/,"(['DERIVEDFROMNATURE.COM', 'derivedfromnature.com'], datetime.datetime(1998, 8, 27, 4, 0), datetime.datetime(2022, 8, 26, 4, 0))",1998-08-27 04:00:00,2022-08-26 04:00:00,8765 days 00:00:00
1204,http://www.sobansky.com/,"(['SOBANSKY.COM', 'sobansky.com'], datetime.datetime(2002, 8, 30, 13, 57, 49), datetime.datetime(2021, 8, 30, 13, 58, 12))",2002-08-30 13:57:49,2021-08-30 13:58:12,6940 days 00:00:23
1205,http://www.hoasm.org/VIIA/Purcell.html,"('HOASM.ORG', datetime.datetime(2001, 5, 8, 1, 9, 4), datetime.datetime(2023, 5, 8, 1, 9, 4))",2001-05-08 01:09:04,2023-05-08 01:09:04,8035 days 00:00:00
1206,http://www.siam.org/meetings/,"('SIAM.ORG', datetime.datetime(1991, 8, 27, 4, 0), datetime.datetime(2024, 8, 26, 4, 0))",1991-08-27 04:00:00,2024-08-26 04:00:00,12053 days 00:00:00
1207,http://kids.aol.com/KOL/2/Music/Article/bow-wow,"(['AOL.COM', 'aol.com'], [datetime.datetime(1995, 6, 22, 4, 0), datetime.datetime(1995, 6, 21, 21, 0)], [datetime.datetime(2021, 11, 23, 12, 2, 22), datetime.datetime(2021, 11, 23, 4, 2, 22)])",1995-06-22 04:00:00,2021-11-23 12:02:22,9651 days 08:02:22
1208,http://yro.slashdot.org/article.pl?sid=01/07/25/1632246,"(['SLASHDOT.ORG', 'slashdot.org'], datetime.datetime(1997, 10, 5, 4, 0), datetime.datetime(2024, 10, 4, 4, 0))",1997-10-05 04:00:00,2024-10-04 04:00:00,9861 days 00:00:00
1209,http://www.rks-online.com/,"(['RKS-ONLINE.COM', 'rks-online.com'], datetime.datetime(2004, 8, 13, 15, 26, 3), datetime.datetime(2021, 8, 13, 15, 26, 3))",2004-08-13 15:26:03,2021-08-13 15:26:03,6209 days 00:00:00
1210,http://www.pallieter.fr/,"('pallieter.fr', datetime.datetime(2001, 10, 23, 22, 0), datetime.datetime(2023, 7, 8, 22, 0))",2001-10-23 22:00:00,2023-07-08 22:00:00,7928 days 00:00:00
1211,http://julienmoeys.free.fr/,"('free.fr', datetime.datetime(1999, 3, 15, 17, 36, 9), datetime.datetime(2022, 12, 23, 11, 20))",1999-03-15 17:36:09,2022-12-23 11:20:00,8683 days 17:43:51
1212,http://www.staradvertiser.com/,"('STARADVERTISER.COM', datetime.datetime(2009, 2, 14, 23, 11, 59), datetime.datetime(2028, 2, 14, 23, 11, 59))",2009-02-14 23:11:59,2028-02-14 23:11:59,6939 days 00:00:00
1213,http://www.gamespot.com/ps/rpg/gunnmmartianmemory/review.html,"('GAMESPOT.COM', datetime.datetime(1996, 1, 13, 5, 0), datetime.datetime(2024, 1, 12, 5, 0))",1996-01-13 05:00:00,2024-01-12 05:00:00,10226 days 00:00:00
1214,http://www.cbspress.dk/,"('cbspress.dk', datetime.datetime(1998, 2, 16, 0, 0), datetime.datetime(2022, 5, 31, 0, 0))",1998-02-16 00:00:00,2022-05-31 00:00:00,8870 days 00:00:00
1215,http://www.entrends.com/,"(['ENTRENDS.COM', 'entrends.com'], [datetime.datetime(2015, 10, 20, 18, 2, 2), datetime.datetime(2015, 10, 20, 13, 2, 2)], [datetime.datetime(2021, 10, 20, 18, 2, 2), datetime.datetime(2021, 10, 20, 13, 2, 2)])",2015-10-20 18:02:02,2021-10-20 18:02:02,2192 days 00:00:00
1216,http://www.unmistakables.com/_m_/melissa_hart/,"('UNMISTAKABLES.COM', datetime.datetime(2001, 3, 7, 12, 51, 13), datetime.datetime(2022, 3, 7, 12, 51, 13))",2001-03-07 12:51:13,2022-03-07 12:51:13,7670 days 00:00:00
1217,http://www.calvarychapelspacecoast.org/,"('CALVARYCHAPELSPACECOAST.ORG', datetime.datetime(2020, 7, 31, 2, 3), datetime.datetime(2021, 7, 31, 2, 3))",2020-07-31 02:03:00,2021-07-31 02:03:00,365 days 00:00:00
1218,http://www.nature.com/cgi-taf/DynaPage.taf?file=/bdj/journal/v192/n9/full/4801417a.html,"(['NATURE.COM', 'nature.com'], [datetime.datetime(1994, 8, 11, 4, 0), datetime.datetime(1994, 8, 11, 0, 0)], [datetime.datetime(2022, 8, 10, 4, 0), datetime.datetime(2022, 8, 10, 0, 0)])",1994-08-11 04:00:00,2022-08-10 04:00:00,10226 days 00:00:00
1219,http://www.freewebs.com/dragonballgt16/,"(['FREEWEBS.COM', 'freewebs.com'], [datetime.datetime(2000, 6, 11, 11, 32, 58), datetime.datetime(2000, 6, 11, 4, 32, 58)], [datetime.datetime(2024, 6, 11, 11, 32, 58), datetime.datetime(2024, 6, 11, 4, 32, 58)])",2000-06-11 11:32:58,2024-06-11 11:32:58,8766 days 00:00:00
1220,http://www.ampsvideo.com/,"('AMPSVIDEO.COM', datetime.datetime(2021, 2, 9, 19, 26, 27), datetime.datetime(2022, 2, 9, 19, 26, 27))",2021-02-09 19:26:27,2022-02-09 19:26:27,365 days 00:00:00
1221,http://www.blacksex.exoticblacks.com/,"('EXOTICBLACKS.COM', datetime.datetime(1999, 1, 3, 5, 0), datetime.datetime(2022, 1, 3, 5, 0))",1999-01-03 05:00:00,2022-01-03 05:00:00,8401 days 00:00:00
1222,http://www.brianpaterson.com/,"('BRIANPATERSON.COM', datetime.datetime(2004, 1, 5, 5, 19, 18), datetime.datetime(2023, 1, 5, 5, 19, 18))",2004-01-05 05:19:18,2023-01-05 05:19:18,6940 days 00:00:00
1223,http://www.aprilsmith.net/,"('APRILSMITH.NET', datetime.datetime(2000, 2, 19, 15, 56, 22), datetime.datetime(2022, 2, 19, 15, 56, 22))",2000-02-19 15:56:22,2022-02-19 15:56:22,8036 days 00:00:00
1224,http://www.angelfire.com/realm/sharonapple/,"(['ANGELFIRE.COM', 'angelfire.com'], [datetime.datetime(1998, 10, 15, 4, 0), datetime.datetime(1998, 10, 15, 0, 0)], [datetime.datetime(2021, 10, 14, 4, 0), datetime.datetime(2021, 10, 14, 0, 0)])",1998-10-15 04:00:00,2021-10-14 04:00:00,8400 days 00:00:00
1225,http://www.dynamist.com/,"(['DYNAMIST.COM', 'dynamist.com'], [datetime.datetime(1998, 3, 17, 5, 0), '1998-03-17T05:00:00+0000Z'], [datetime.datetime(2024, 3, 16, 4, 0), '2024-03-16T04:00:00+0000Z'])",1998-03-17 05:00:00,2024-03-16 04:00:00,9495 days 23:00:00
1226,http://www.mountmascalstables.com/,"(['MOUNTMASCALSTABLES.COM', 'mountmascalstables.com'], [datetime.datetime(2000, 6, 22, 8, 50, 2), datetime.datetime(2000, 6, 22, 4, 50, 2)], datetime.datetime(2022, 6, 22, 8, 50, 2))",2000-06-22 08:50:02,2022-06-22 08:50:02,8035 days 00:00:00
1227,http://freewebs.com/merustraining/,"(['FREEWEBS.COM', 'freewebs.com'], [datetime.datetime(2000, 6, 11, 11, 32, 58), datetime.datetime(2000, 6, 11, 4, 32, 58)], [datetime.datetime(2024, 6, 11, 11, 32, 58), datetime.datetime(2024, 6, 11, 4, 32, 58)])",2000-06-11 11:32:58,2024-06-11 11:32:58,8766 days 00:00:00
1228,http://www.angelfire.com/ky2/eastfork/,"(['ANGELFIRE.COM', 'angelfire.com'], [datetime.datetime(1998, 10, 15, 4, 0), datetime.datetime(1998, 10, 15, 0, 0)], [datetime.datetime(2021, 10, 14, 4, 0), datetime.datetime(2021, 10, 14, 0, 0)])",1998-10-15 04:00:00,2021-10-14 04:00:00,8400 days 00:00:00
1229,http://www.kswiss.com/,"('KSWISS.COM', datetime.datetime(1994, 10, 18, 4, 0), datetime.datetime(2022, 10, 17, 4, 0))",1994-10-18 04:00:00,2022-10-17 04:00:00,10226 days 00:00:00
1230,http://ngm.nationalgeographic.com/ngm/0209/sights_n_sounds/media2.html,"(['NATIONALGEOGRAPHIC.COM', 'nationalgeographic.com'], [datetime.datetime(1995, 10, 10, 4, 0), datetime.datetime(1995, 10, 10, 0, 0)], datetime.datetime(2021, 10, 9, 4, 0))",1995-10-10 04:00:00,2021-10-09 04:00:00,9496 days 00:00:00
1231,http://www.policepoems.com/,"('POLICEPOEMS.COM', datetime.datetime(2000, 12, 8, 3, 52, 28), datetime.datetime(2021, 12, 8, 3, 52, 28))",2000-12-08 03:52:28,2021-12-08 03:52:28,7670 days 00:00:00
